lat,lon,value
52.0576017,1.1330509,"30 mph"
52.0577144,1.13279,"30 mph"
52.0576136,1.1330234,"30 mph"
52.0576446,1.1329517,"30 mph"
52.0578532,1.1353778,"30 mph"
52.0578563,1.1353921,"30 mph"
52.0579343,1.1357504,"30 mph"
52.0575906,1.1339255,"30 mph"
52.0575396,1.1333047,"30 mph"
52.0575424,1.1333393,"30 mph"
52.0575887,1.1339024,"30 mph"
52.0577955,1.1348866,"30 mph"
52.0577819,1.1350162,"30 mph"
52.0577818,1.1351374,"30 mph"
52.0566067,1.1311025,"30 mph"
52.0568336,1.1314686,"30 mph"
52.0561032,1.1302784,"30 mph"
52.0563945,1.1307601,"30 mph"
52.0594724,1.1521287,"30 mph"
52.0594724,1.1520053,"30 mph"
52.0593662,1.1508215,"30 mph"
52.0594468,1.1513606,"30 mph"
52.0594724,1.1516234,"30 mph"
52.0594724,1.152413,"30 mph"
52.0376351,1.2021867,"40 mph"
52.039001,1.2006925,"40 mph"
52.0381823,1.201535,"40 mph"
52.0374227,1.2024859,"40 mph"
52.0373253,1.2026562,"40 mph"
52.0396029,1.2001262,"40 mph"
52.0389128,1.2007785,"40 mph"
52.0379355,1.2018057,"40 mph"
52.0410952,1.1987315,"40 mph"
52.0418527,1.1980831,"40 mph"
52.0418385,1.1980154,"40 mph"
52.0418272,1.1979249,"40 mph"
52.0478664,1.1966865,"30 mph"
52.046679,1.1969194,"30 mph"
52.0466382,1.1974474,"30 mph"
52.0485028,1.196812,"30 mph"
52.0465743,1.1981754,"30 mph"
52.0475894,1.1966991,"30 mph"
52.0465719,1.1982148,"30 mph"
52.0484511,1.196883,"30 mph"
52.0483348,1.1968701,"30 mph"
52.0482905,1.1967787,"30 mph"
52.0777564,1.1264999,"30 mph"
52.0786803,1.1260131,"30 mph"
52.078419,1.1261258,"30 mph"
52.0781339,1.1262773,"30 mph"
52.0785768,1.1260631,"30 mph"
52.0781635,1.1262626,"30 mph"
52.0792531,1.1257476,"30 mph"
52.0802208,1.1252921,"30 mph"
52.0794122,1.1256604,"30 mph"
52.0712817,1.1625116,"40 mph"
52.0712281,1.1624999,"40 mph"
52.0712255,1.163006,"40 mph"
52.0712792,1.1629957,"40 mph"
52.0711729,1.1629858,"40 mph"
52.0713275,1.1629562,"40 mph"
52.0710882,1.1626658,"40 mph"
52.0710787,1.1627524,"40 mph"
52.0711149,1.1629154,"40 mph"
52.0713106,1.162532,"40 mph"
52.0713698,1.1626279,"40 mph"
52.071388,1.1627108,"40 mph"
52.071088,1.1628391,"40 mph"
52.0711752,1.1625187,"40 mph"
52.0713354,1.1625601,"40 mph"
52.0713876,1.1627987,"40 mph"
52.0713635,1.1628948,"40 mph"
52.0713635,1.1628948,"40 mph"
52.0711296,1.1625658,"40 mph"
52.0711052,1.1626117,"40 mph"
52.0711356,1.1629487,"40 mph"
52.0711965,1.163842,"40 mph"
52.0712105,1.1634649,"40 mph"
52.0710692,1.1701211,"40 mph"
52.0712177,1.1632611,"40 mph"
52.0712012,1.1637264,"40 mph"
52.0710681,1.1700372,"40 mph"
52.0710967,1.1685499,"40 mph"
52.0710967,1.1685499,"40 mph"
52.0711456,1.1665299,"40 mph"
52.0711745,1.1651836,"40 mph"
52.0711596,1.1658999,"40 mph"
52.0710713,1.1697208,"40 mph"
52.0752663,1.1433723,"30 mph"
52.0725528,1.1385448,"30 mph"
52.0747272,1.1418962,"30 mph"
52.0733883,1.1384082,"30 mph"
52.0731171,1.1383806,"30 mph"
52.0737312,1.1393341,"30 mph"
52.0712396,1.1620887,"40 mph"
52.0711879,1.1623429,"40 mph"
52.0711296,1.1625658,"40 mph"
52.0721667,1.1869529,"30 mph"
52.0725663,1.1867565,"30 mph"
52.0717696,1.1825886,"30 mph"
52.0727541,1.1878778,"30 mph"
52.0723079,1.1853891,"30 mph"
52.0719686,1.1834783,"30 mph"
52.0725663,1.1867565,"30 mph"
52.0720115,1.1838305,"30 mph"
52.0725297,1.1864669,"30 mph"
52.0723937,1.1858591,"30 mph"
52.0718105,1.1827254,"30 mph"
52.0648346,1.2105319,"30 mph"
52.0650949,1.2109985,"30 mph"
52.0660156,1.2129247,"30 mph"
52.0661356,1.2131642,"30 mph"
52.0692132,1.2189814,"30 mph"
52.06227,1.2040831,"30 mph"
52.0623354,1.2043086,"30 mph"
52.0626749,1.2053274,"30 mph"
52.0635785,1.2075534,"30 mph"
52.0629947,1.2062958,"30 mph"
52.0687196,1.2180109,"30 mph"
52.0694196,1.2195581,"30 mph"
52.0672415,1.2153517,"30 mph"
52.069079,1.2187176,"30 mph"
52.0621891,1.2038833,"30 mph"
52.0641251,1.2091224,"30 mph"
52.0639198,1.2085247,"30 mph"
52.0622299,1.2039409,"30 mph"
52.0679268,1.2166374,"30 mph"
52.0682572,1.217457,"30 mph"
52.0668463,1.2145439,"30 mph"
52.0652272,1.2112495,"30 mph"
52.0657299,1.2123239,"30 mph"
52.0627612,1.2056005,"30 mph"
52.0638484,1.2083501,"30 mph"
52.0674154,1.2155851,"30 mph"
52.0627142,1.2054453,"30 mph"
52.0689768,1.1824708,"30 mph"
52.0703206,1.1826659,"30 mph"
52.07131,1.181777,"30 mph"
52.0705636,1.1825544,"30 mph"
52.0708093,1.1823596,"30 mph"
52.0700183,1.1826792,"30 mph"
52.0693092,1.1825471,"30 mph"
52.068834,1.1824475,"30 mph"
52.0695716,1.182591,"30 mph"
52.0710448,1.1820855,"30 mph"
52.0716493,1.1875738,"20 mph"
52.0717969,1.1872424,"20 mph"
52.0721667,1.1869529,"20 mph"
52.0716817,1.1873512,"20 mph"
52.0719944,1.1893455,"20 mph"
52.071979,1.1886153,"20 mph"
52.0718997,1.1896122,"20 mph"
52.0720368,1.1889783,"20 mph"
52.0716396,1.1874613,"20 mph"
52.0718096,1.1880825,"20 mph"
52.0716998,1.1900297,"20 mph"
52.0505496,1.1822604,"20 mph"
52.0504604,1.1822296,"20 mph"
52.0501386,1.1821131,"20 mph"
52.0479608,1.181417,"30 mph"
52.049174,1.1818063,"30 mph"
52.0495145,1.1819158,"30 mph"
52.0478396,1.1813728,"30 mph"
52.0494149,1.1818868,"30 mph"
52.0494629,1.1819008,"30 mph"
52.0484193,1.1232456,"30 mph"
52.0479696,1.1230862,"30 mph"
52.0498265,1.1238156,"30 mph"
52.0489082,1.1234431,"30 mph"
52.0493769,1.1236332,"30 mph"
52.0472204,1.1400354,"30 mph"
52.0476214,1.1399837,"30 mph"
52.0457368,1.1279319,"20 mph"
52.0452208,1.1271659,"20 mph"
52.0455991,1.1277262,"20 mph"
52.0459932,1.1281474,"20 mph"
52.0454485,1.1274908,"20 mph"
52.0464922,1.1343699,"30 mph"
52.046535,1.1338109,"30 mph"
52.0465277,1.1341678,"30 mph"
52.0463795,1.1345924,"30 mph"
52.0463737,1.1288574,"20 mph"
52.046535,1.1338109,"20 mph"
52.0464364,1.1296828,"20 mph"
52.0465553,1.1321995,"20 mph"
52.0465644,1.1313667,"20 mph"
52.0465427,1.1333546,"20 mph"
52.0463737,1.1288574,"30 mph"
52.0463476,1.1282741,"30 mph"
52.0461941,1.1282487,"30 mph"
52.0459932,1.1281474,"30 mph"
52.0463476,1.1282741,"30 mph"
52.045145,1.1434311,"30 mph"
52.045089,1.1433963,"30 mph"
52.0453678,1.1434794,"30 mph"
52.0455837,1.1436056,"30 mph"
52.0417362,1.142081,"20 mph"
52.0418608,1.1439507,"20 mph"
52.0419279,1.1429856,"20 mph"
52.0419235,1.1436699,"20 mph"
52.0417076,1.1419356,"20 mph"
52.0419458,1.1431337,"20 mph"
52.0419454,1.1434118,"20 mph"
52.0419061,1.1428458,"20 mph"
52.0419019,1.1437867,"20 mph"
52.0417076,1.1419356,"30 mph"
52.0416814,1.1418022,"30 mph"
52.0414349,1.1407158,"30 mph"
52.0518911,1.1861637,"30 mph"
52.0520462,1.1862058,"30 mph"
52.0875746,1.1608997,"30 mph"
52.0867448,1.1636662,"30 mph"
52.0871547,1.1622997,"30 mph"
52.0875085,1.1611201,"30 mph"
52.106362,1.1200102,"60 mph"
52.1060583,1.1236607,"60 mph"
52.1061857,1.1226077,"60 mph"
52.1081011,1.1341125,"60 mph"
52.1063344,1.121203,"60 mph"
52.1053922,1.1268425,"60 mph"
52.1050987,1.1275317,"60 mph"
52.1062027,1.13423,"60 mph"
52.1087394,1.1338504,"60 mph"
52.1075954,1.1343202,"60 mph"
52.1069679,1.1346108,"60 mph"
52.1062465,1.1345392,"60 mph"
52.1063175,1.1347313,"60 mph"
52.1064154,1.1347733,"60 mph"
52.1056424,1.1306622,"60 mph"
52.1050588,1.1272674,"60 mph"
52.1051567,1.1271247,"60 mph"
52.1052804,1.1270408,"60 mph"
52.1054968,1.1260005,"60 mph"
52.1056875,1.1249182,"60 mph"
52.1061697,1.1229886,"60 mph"
52.1061345,1.1234133,"60 mph"
52.1062449,1.1221521,"60 mph"
52.1060508,1.1329897,"60 mph"
52.1053354,1.1290079,"60 mph"
52.1052561,1.1286162,"60 mph"
52.0875746,1.1608997,"60 mph"
52.0910194,1.1540256,"60 mph"
52.0885026,1.1582697,"60 mph"
52.0909654,1.1542013,"60 mph"
52.0893487,1.1568294,"60 mph"
52.0878781,1.1598876,"60 mph"
52.0881446,1.1590345,"60 mph"
52.0899606,1.1558347,"60 mph"
52.0269183,1.2548661,"60 mph"
52.0268845,1.2541298,"60 mph"
52.0270033,1.2551799,"60 mph"
52.0269673,1.2536992,"60 mph"
52.0268688,1.2543712,"60 mph"
52.0268878,1.2546206,"60 mph"
52.0270872,1.2554551,"60 mph"
52.0262837,1.2538168,"70 mph"
52.0256253,1.255112,"70 mph"
52.026003,1.25442,"70 mph"
52.0262837,1.2538168,UK:nsl_dual
52.0256253,1.255112,UK:nsl_dual
52.026003,1.25442,UK:nsl_dual
52.0262837,1.2538168,"70 mph"
52.0264776,1.2533467,"70 mph"
52.0262837,1.2538168,UK:nsl_dual
52.0264776,1.2533467,UK:nsl_dual
52.0257085,1.255242,"70 mph"
52.0254595,1.2556719,"70 mph"
52.0257085,1.255242,UK:nsl_dual
52.0254595,1.2556719,UK:nsl_dual
52.026047,1.2546039,"70 mph"
52.0257085,1.255242,"70 mph"
52.0263647,1.2539258,"70 mph"
52.026047,1.2546039,UK:nsl_dual
52.0257085,1.255242,UK:nsl_dual
52.0263647,1.2539258,UK:nsl_dual
52.0265747,1.2564737,"60 mph"
52.0264643,1.256127,"60 mph"
52.0267782,1.2569103,"60 mph"
52.0267782,1.2569103,"60 mph"
52.0265095,1.2562858,"60 mph"
52.0266353,1.2566189,"60 mph"
52.0267043,1.2567679,"60 mph"
52.0268889,1.2571008,"60 mph"
52.0269997,1.2572672,"60 mph"
52.0271306,1.2574337,"60 mph"
52.0273867,1.2577511,"60 mph"
52.0277749,1.2582427,"60 mph"
52.028289,1.2588763,"60 mph"
52.104055,1.1843098,"40 mph"
52.1021645,1.1821889,"40 mph"
52.1014041,1.1816911,"40 mph"
52.1027489,1.1829294,"40 mph"
52.1010923,1.1815162,"40 mph"
52.1019836,1.1820355,"40 mph"
52.1024301,1.1824868,"40 mph"
52.1001548,1.1811345,"40 mph"
52.1040867,1.1843458,"40 mph"
52.104055,1.1843098,stats19
52.1021645,1.1821889,stats19
52.1014041,1.1816911,stats19
52.1027489,1.1829294,stats19
52.1010923,1.1815162,stats19
52.1019836,1.1820355,stats19
52.1024301,1.1824868,stats19
52.1001548,1.1811345,stats19
52.1040867,1.1843458,stats19
52.1081197,1.110936,"30 mph"
52.1083865,1.110877,"30 mph"
52.1084145,1.1109118,"30 mph"
52.1080867,1.1109172,"30 mph"
52.1084458,1.1114215,"30 mph"
52.1080419,1.1107385,"30 mph"
52.0584248,1.1264944,"30 mph"
52.0583623,1.1260965,"30 mph"
52.0585405,1.1272439,"30 mph"
52.058469,1.1267762,"30 mph"
52.0584511,1.126653,"30 mph"
52.0584248,1.1264944,"30 mph"
52.058469,1.1267762,"30 mph"
52.0305652,1.2369755,"60 mph"
52.0333749,1.237906,"60 mph"
52.0323939,1.2376122,"60 mph"
52.0289525,1.2364899,"60 mph"
52.0270947,1.2359154,"60 mph"
52.028597,1.2363733,"60 mph"
52.0350489,1.2563507,"60 mph"
52.0350128,1.2567761,"60 mph"
52.0352939,1.2545602,"60 mph"
52.0343202,1.244365,"60 mph"
52.0348107,1.2469301,"60 mph"
52.0357539,1.2496489,"60 mph"
52.0349481,1.2582569,"60 mph"
52.0353712,1.253484,"60 mph"
52.0354123,1.2528142,"60 mph"
52.0356605,1.2491321,"60 mph"
52.0343738,1.2448915,"60 mph"
52.0344934,1.245546,"60 mph"
52.0350105,1.2474477,"60 mph"
52.0269479,1.2358324,"40 mph"
52.0270947,1.2359154,"40 mph"
52.0563406,1.1663785,"30 mph"
52.0561014,1.1658434,"30 mph"
52.0563942,1.1664986,"30 mph"
52.0560747,1.165657,"30 mph"
52.0561617,1.1660195,"30 mph"
52.0306463,1.1757804,"30 mph"
52.0310285,1.1755098,"30 mph"
52.0297132,1.1777457,"30 mph"
52.0300424,1.1767176,"30 mph"
52.0299047,1.177067,"30 mph"
52.0315842,1.1752593,"30 mph"
52.032635,1.1753366,"30 mph"
52.0335012,1.1755085,"30 mph"
52.0305541,1.1759047,"30 mph"
52.0305708,1.1758834,"30 mph"
52.0304643,1.1760189,"30 mph"
52.0320825,1.175296,"30 mph"
52.0303072,1.1762305,"30 mph"
52.0326947,1.1753484,"30 mph"
52.0316476,1.175264,"30 mph"
52.0297689,1.1774664,"30 mph"
52.0304806,1.1786813,"20 mph"
52.0303502,1.1786668,"20 mph"
52.0798854,1.1841208,"60 mph"
52.0806166,1.1847682,"60 mph"
52.0934037,1.2019161,"60 mph"
52.1097915,1.2079434,"60 mph"
52.0964191,1.1998342,"60 mph"
52.0971046,1.1994158,"60 mph"
52.0976714,1.1996733,"60 mph"
52.0987919,1.2001454,"60 mph"
52.0991675,1.2004243,"60 mph"
52.0998398,1.2012182,"60 mph"
52.1009404,1.2030743,"60 mph"
52.1016324,1.2042652,"60 mph"
52.1023903,1.2050484,"60 mph"
52.1031745,1.2057351,"60 mph"
52.1044086,1.2057452,"60 mph"
52.1048813,1.2058531,"60 mph"
52.1058368,1.2066685,"60 mph"
52.1072684,1.2080633,"60 mph"
52.1081168,1.2080418,"60 mph"
52.1094957,1.2079768,"60 mph"
52.1111873,1.2078058,"60 mph"
52.1115168,1.2091469,"60 mph"
52.1123338,1.2114428,"60 mph"
52.1131178,1.2119685,"60 mph"
52.1141325,1.2127625,"60 mph"
52.1151207,1.2146186,"60 mph"
52.1157869,1.2157585,"60 mph"
52.1170972,1.2175583,"60 mph"
52.1185729,1.21935,"60 mph"
52.1192845,1.2199234,"60 mph"
52.1200815,1.2215172,"60 mph"
52.1224332,1.2253474,"60 mph"
52.121063,1.2247037,"60 mph"
52.095671,1.2002385,"60 mph"
52.122662,1.2260132,"60 mph"
52.1179989,1.218653,"60 mph"
52.1191981,1.2198386,"60 mph"
52.118162,1.2188511,"60 mph"
52.1180053,1.2186609,"60 mph"
52.1082303,1.2080418,"60 mph"
52.107028,1.2079871,"60 mph"
52.1071334,1.2080273,"60 mph"
52.1167906,1.2171966,"60 mph"
52.1164224,1.216687,"60 mph"
52.1203833,1.2223699,"60 mph"
52.1202598,1.221989,"60 mph"
52.1205052,1.2228151,"60 mph"
52.1207423,1.2241374,"60 mph"
52.1209169,1.224521,"60 mph"
52.1214883,1.2249448,"60 mph"
52.1212306,1.224812,"60 mph"
52.1172757,1.2177773,"60 mph"
52.1173149,1.2178226,"60 mph"
52.0936442,1.2018083,"60 mph"
52.0940331,1.2015401,"60 mph"
52.094422,1.201229,"60 mph"
52.094712,1.2008106,"60 mph"
52.0949954,1.2005745,"60 mph"
52.0953909,1.2003492,"60 mph"
52.09605,1.2000917,"60 mph"
52.096775,1.1994802,"60 mph"
52.0981723,1.1999737,"60 mph"
52.1003736,1.20198,"60 mph"
52.1012897,1.203761,"60 mph"
52.1027857,1.2055098,"60 mph"
52.1038005,1.205778,"60 mph"
52.1051646,1.2060677,"60 mph"
52.1066144,1.2075483,"60 mph"
52.1069307,1.207913,"60 mph"
52.1076555,1.2080123,"60 mph"
52.1088416,1.2080418,"60 mph"
52.1103439,1.2078809,"60 mph"
52.1109633,1.2077628,"60 mph"
52.1113059,1.2080632,"60 mph"
52.1113718,1.2086426,"60 mph"
52.1121163,1.2109815,"60 mph"
52.1127291,1.2117647,"60 mph"
52.1136317,1.2122689,"60 mph"
52.1145475,1.2134813,"60 mph"
52.1206991,1.2238212,"60 mph"
52.1208193,1.2243658,"60 mph"
52.1216938,1.2250336,"60 mph"
52.1220709,1.2250899,"60 mph"
52.1225718,1.2255723,"60 mph"
52.1196918,1.2205367,"60 mph"
52.1206371,1.2233932,"60 mph"
52.0895012,1.1974796,"30 mph"
52.0911705,1.1975295,"30 mph"
52.0886148,1.1943253,"30 mph"
52.0897077,1.1977256,"30 mph"
52.0905644,1.1972188,"30 mph"
52.0891762,1.1961337,"30 mph"
52.0898037,1.1977181,"30 mph"
52.0894124,1.1971341,"30 mph"
52.0896581,1.197718,"30 mph"
52.0888524,1.1950421,"30 mph"
52.0895967,1.1976653,"30 mph"
52.089912,1.1976613,"30 mph"
52.0901691,1.1974574,"30 mph"
52.0904856,1.1972536,"30 mph"
52.0906273,1.197208,"30 mph"
52.0907822,1.1972321,"30 mph"
52.0909767,1.1973421,"30 mph"
52.0891224,1.195891,"30 mph"
52.0892409,1.196425,"30 mph"
52.0595289,1.1905281,"30 mph"
52.0604617,1.1905377,"30 mph"
52.0603619,1.1905273,"30 mph"
52.0580009,1.1408157,"30 mph"
52.0578477,1.1409265,"30 mph"
52.0034579,1.1148423,"30 mph"
52.0033572,1.1147246,"30 mph"
52.050955,1.1544644,"30 mph"
52.0511998,1.1542279,"30 mph"
52.0511049,1.1543938,"30 mph"
52.0511224,1.1541719,"30 mph"
52.050955,1.1544644,"30 mph"
52.0511926,1.1540377,"30 mph"
52.0511479,1.1538338,"30 mph"
52.0511926,1.1540377,"30 mph"
52.0511603,1.1538902,"30 mph"
52.0510409,1.1534962,"30 mph"
52.095646,1.1168379,"60 mph"
52.0962478,1.1161909,"60 mph"
52.0960146,1.1163801,"60 mph"
52.096569,1.1159136,"60 mph"
52.0965048,1.1159676,"60 mph"
52.0968397,1.1156454,"60 mph"
52.1037263,1.1073085,"70 mph"
52.1040889,1.107121,"70 mph"
52.1037263,1.1073085,UK:nsl_dual
52.1040889,1.107121,UK:nsl_dual
52.1117419,1.0962401,"30 mph"
52.1103571,1.0995968,"30 mph"
52.111547,1.0969575,"30 mph"
52.1104784,1.0993607,"30 mph"
52.1098749,1.1005434,"30 mph"
52.1093023,1.102015,"30 mph"
52.1087473,1.1040637,"30 mph"
52.1087768,1.1039773,"30 mph"
52.1089959,1.1030554,"30 mph"
52.1096601,1.101044,"30 mph"
52.1097593,1.1008127,"30 mph"
52.1099442,1.1003951,"30 mph"
52.1104451,1.0994256,"30 mph"
52.1112745,1.0977405,"30 mph"
52.1109892,1.0984069,"30 mph"
52.1110288,1.0983329,"30 mph"
52.1102394,1.0998207,"30 mph"
52.1030476,1.1079967,"70 mph"
52.1038148,1.1075483,"70 mph"
52.1030476,1.1079967,UK:nsl_dual
52.1038148,1.1075483,UK:nsl_dual
52.1030476,1.1079967,"70 mph"
52.102754,1.1081832,"70 mph"
52.102754,1.1081832,"70 mph"
52.1030476,1.1079967,UK:nsl_dual
52.102754,1.1081832,UK:nsl_dual
52.102754,1.1081832,UK:nsl_dual
52.1123018,1.0941567,"30 mph"
52.1124623,1.0938907,"30 mph"
52.1125171,1.0938004,"30 mph"
52.1123018,1.0941567,"survey 2013-08-09"
52.1124623,1.0938907,"survey 2013-08-09"
52.1125171,1.0938004,"survey 2013-08-09"
52.1037263,1.1073085,"70 mph"
52.1029899,1.1077513,"70 mph"
52.1037263,1.1073085,UK:nsl_dual
52.1029899,1.1077513,UK:nsl_dual
52.0653507,1.1401373,"30 mph"
52.0654235,1.1403402,"30 mph"
52.0654758,1.1404022,"30 mph"
52.065341,1.1400313,"30 mph"
52.0337703,1.2182504,"30 mph"
52.0351226,1.21621,"30 mph"
52.0355069,1.2143813,"30 mph"
52.0339238,1.2181605,"30 mph"
52.0352778,1.2155648,"30 mph"
52.0355373,1.2139763,"30 mph"
52.0349426,1.2167001,"30 mph"
52.0335802,1.2183054,"30 mph"
52.0328646,1.217983,"30 mph"
52.0355522,1.2138321,"30 mph"
52.0354378,1.2148509,"30 mph"
52.0353077,1.2154381,"30 mph"
52.0341567,1.2178972,"30 mph"
52.0345622,1.2172928,"30 mph"
52.0352597,1.2156415,"30 mph"
52.0333609,1.2182767,"30 mph"
52.0358913,1.2064162,"40 mph"
52.0358313,1.2071497,"40 mph"
52.0358313,1.2074538,"40 mph"
52.0358913,1.2064162,"40 mph"
52.0356973,1.2073825,"40 mph"
52.0357512,1.207133,"40 mph"
52.0358132,1.2067418,"40 mph"
52.035639,1.2077845,"40 mph"
52.035558,1.2082859,"40 mph"
52.0357563,1.207826,"40 mph"
52.035558,1.2082859,"40 mph"
52.0547914,1.1511501,"30 mph"
52.0549453,1.151052,"30 mph"
52.0544261,1.1513659,"30 mph"
52.0543124,1.1514331,"30 mph"
52.0550115,1.151012,"30 mph"
52.0510664,1.1535467,"30 mph"
52.0511435,1.1536687,"30 mph"
52.0513337,1.1537621,"30 mph"
52.0512518,1.1537219,"30 mph"
52.0510409,1.1534962,"30 mph"
52.0529855,1.1535832,"30 mph"
52.0529807,1.1537054,"30 mph"
52.0530035,1.1533873,"30 mph"
52.0523574,1.1534242,"30 mph"
52.0521746,1.1535284,"30 mph"
52.0524636,1.1532681,"30 mph"
52.0522344,1.1535047,"30 mph"
52.0533838,1.153652,"30 mph"
52.0534097,1.1543878,"30 mph"
52.0533744,1.1553319,"30 mph"
52.0533113,1.1559832,"30 mph"
52.0533154,1.1559412,"30 mph"
52.053405,1.1547592,"30 mph"
52.0534147,1.1539237,"30 mph"
52.0522616,1.146902,"30 mph"
52.0523836,1.1459129,"30 mph"
52.052393,1.1458291,"30 mph"
52.0531129,1.1618115,"30 mph"
52.0534314,1.1607611,"30 mph"
52.0530596,1.1621513,"30 mph"
52.0531794,1.1615975,"30 mph"
52.0531279,1.1617633,"30 mph"
52.0534396,1.1608482,"30 mph"
52.0542247,1.1624688,"30 mph"
52.0542152,1.1622479,"30 mph"
52.0542121,1.1625787,"30 mph"
52.0542222,1.1623771,"30 mph"
52.0541338,1.1627077,"30 mph"
52.0581131,1.1604789,"30 mph"
52.0581508,1.1602533,"30 mph"
52.0582168,1.1597803,"30 mph"
52.0524949,1.145062,"30 mph"
52.0527552,1.1445599,"30 mph"
52.0526203,1.1447511,"30 mph"
52.0533495,1.1450477,"30 mph"
52.0533093,1.1448756,"30 mph"
52.0533453,1.1453034,"30 mph"
52.0528607,1.1445142,"30 mph"
52.0527552,1.1445599,"30 mph"
52.0533093,1.1448756,"30 mph"
52.0529686,1.1445235,"30 mph"
52.0531786,1.144665,"30 mph"
52.0524949,1.145062,"30 mph"
52.052423,1.1456033,"30 mph"
52.0556013,1.1981946,"15 mph"
52.0555159,1.1973891,"15 mph"
52.0553878,1.1974195,"15 mph"
52.0554574,1.1982263,"15 mph"
52.0553985,1.1985052,"15 mph"
52.0555057,1.1993963,"15 mph"
52.0608625,1.2027197,"30 mph"
52.0606954,1.2013208,"30 mph"
52.0504931,1.1476896,"30 mph"
52.050657,1.1472241,"30 mph"
52.0505645,1.1473165,"30 mph"
52.0586365,1.2006087,"40 mph"
52.0586593,1.2005424,"40 mph"
52.0570977,1.2014314,"40 mph"
52.0586489,1.2004955,"40 mph"
52.0566533,1.2017175,"40 mph"
52.0586591,1.2005829,"40 mph"
52.0576987,1.2010808,"40 mph"
52.058504,1.2006741,"40 mph"
52.0583587,1.2006959,"40 mph"
52.0611269,1.1988274,"40 mph"
52.0610746,1.1989134,"40 mph"
52.0611269,1.1988274,"40 mph"
52.0613552,1.1989197,"40 mph"
52.0612102,1.1988138,"40 mph"
52.0612887,1.1988356,"40 mph"
52.0613552,1.1989197,"40 mph"
52.061374,1.1990738,"40 mph"
52.0612104,1.1993143,"40 mph"
52.0610923,1.1992204,"40 mph"
52.0611369,1.1992753,"40 mph"
52.0607255,1.1964244,"40 mph"
52.0608165,1.1963793,"40 mph"
52.0606381,1.1965088,"40 mph"
52.0608165,1.1963793,"40 mph"
52.060918,1.1964244,"40 mph"
52.0613422,1.1991984,"40 mph"
52.0612104,1.1993143,"40 mph"
52.0612737,1.1992869,"40 mph"
52.061374,1.1990738,"40 mph"
52.0610098,1.1965393,"40 mph"
52.060918,1.1964244,"40 mph"
52.0610591,1.1967127,"40 mph"
52.0610675,1.1990782,"40 mph"
52.0610923,1.1992204,"40 mph"
52.0610746,1.1989134,"40 mph"
52.062102,1.2046696,"30 mph"
52.0620458,1.2040829,"30 mph"
52.0620405,1.2040277,"30 mph"
52.062002,1.2036193,"30 mph"
52.0621519,1.2051941,"30 mph"
52.0621809,1.205452,"30 mph"
52.062031,1.203929,"30 mph"
52.0621301,1.2050081,"30 mph"
52.0621207,1.2048646,"30 mph"
52.0579865,1.134935,"30 mph"
52.0580364,1.1349616,"30 mph"
52.0582486,1.1349752,"30 mph"
52.0583936,1.1349641,"30 mph"
52.0584875,1.1349959,"30 mph"
52.0576597,1.13475,"30 mph"
52.0576478,1.1346849,"30 mph"
52.0579575,1.1351133,"30 mph"
52.0582099,1.1350438,"30 mph"
52.0578674,1.135128,"30 mph"
52.0577818,1.1351374,"30 mph"
52.0577955,1.1348866,"30 mph"
52.057906,1.1352905,"30 mph"
52.0578674,1.135128,"30 mph"
52.0578288,1.1349896,"30 mph"
52.0579019,1.1352732,"30 mph"
52.0577611,1.134787,"30 mph"
52.0579317,1.1354881,"30 mph"
52.0575933,1.1352697,"30 mph"
52.0574059,1.1354051,"30 mph"
52.0572571,1.1328821,"30 mph"
52.0571397,1.1329266,"30 mph"
52.0569403,1.1330024,"30 mph"
52.0567818,1.1329975,"30 mph"
52.0577144,1.13279,"30 mph"
52.0575537,1.1329359,"30 mph"
52.0576082,1.1329002,"30 mph"
52.0574485,1.1329896,"30 mph"
52.0567818,1.1329975,"30 mph"
52.0564817,1.1328002,"30 mph"
52.0571834,1.1325047,"30 mph"
52.0571441,1.1320472,"30 mph"
52.0542152,1.1622479,"30 mph"
52.0541541,1.1612467,"30 mph"
52.0541715,1.1615712,"30 mph"
52.054155,1.161113,"30 mph"
52.0541545,1.1611876,"30 mph"
52.0541737,1.1616331,"30 mph"
52.0668711,1.1673026,"30 mph"
52.0672143,1.1691665,"30 mph"
52.0670002,1.1685018,"30 mph"
52.0672255,1.1692274,"30 mph"
52.0667246,1.1665845,"30 mph"
52.066728,1.1666423,"30 mph"
52.0673603,1.1695778,"30 mph"
52.067166,1.1696183,"30 mph"
52.0672657,1.1695555,"30 mph"
52.0611555,1.1973857,"40 mph"
52.061204,1.1977078,"40 mph"
52.0611277,1.197201,"40 mph"
52.0610591,1.1967127,"40 mph"
52.0613552,1.1989197,"40 mph"
52.061204,1.1977078,"40 mph"
52.0613352,1.1987489,"40 mph"
52.061274,1.1981698,"40 mph"
52.0630403,1.1780778,"30 mph"
52.063369,1.1796276,"30 mph"
52.0578532,1.1353778,"30 mph"
52.0577818,1.1351374,"30 mph"
52.0577144,1.13279,"30 mph"
52.0573885,1.1328427,"30 mph"
52.0575777,1.132769,"30 mph"
52.0575061,1.1327969,"30 mph"
52.0573885,1.1328427,"30 mph"
52.0574485,1.1329896,"30 mph"
52.0311874,1.1867599,"30 mph"
52.0313067,1.1867617,"30 mph"
52.0311029,1.1867281,"30 mph"
52.0297764,1.1847343,"30 mph"
